frame_num,x,y,w,h,x_c,y_c,confidence
129,739,475,227,133,853,542,0.96
129,1053,805,114,83,1110,847,0.96
129,896,614,107,58,950,643,0.94
129,454,831,108,52,508,857,0.94
129,82,500,126,66,145,533,0.93
129,643,850,71,29,679,865,0.86
130,730,483,230,125,846,546,0.97
130,1054,804,113,81,1111,845,0.96
130,460,830,109,51,515,856,0.94
130,89,504,125,62,152,535,0.94
130,899,619,107,51,952,645,0.94
130,648,850,68,29,683,865,0.9
131,724,484,230,123,839,545,0.97
131,1055,801,115,81,1112,841,0.96
131,92,505,125,59,155,535,0.95
131,463,828,109,49,518,853,0.94
131,900,620,108,51,954,646,0.94
131,651,848,67,29,685,863,0.89
132,716,511,230,114,831,568,0.97
132,1059,815,119,78,1118,855,0.95
132,470,840,110,48,526,864,0.95
132,102,519,123,54,163,546,0.94
132,902,634,111,46,958,657,0.94
132,654,856,71,30,689,871,0.92
133,711,511,229,112,826,567,0.97
133,1061,811,123,76,1123,849,0.95
133,476,837,111,47,531,861,0.95
133,907,635,108,46,961,658,0.94
133,107,518,126,56,170,546,0.93
133,657,854,71,31,693,870,0.91
134,708,533,226,107,821,587,0.97
134,1064,824,125,76,1127,863,0.95
134,111,529,127,54,175,556,0.94
134,911,646,106,47,964,669,0.94
134,481,849,111,47,537,873,0.94
134,659,861,69,30,694,876,0.92
135,703,543,227,106,816,596,0.97
135,116,533,127,54,180,561,0.95
135,1068,829,128,76,1133,867,0.95
135,486,854,113,43,543,876,0.94
135,912,651,109,44,967,674,0.93
135,661,862,70,31,696,878,0.92
136,696,556,224,101,809,607,0.96
136,1073,835,130,75,1138,872,0.95
136,915,659,108,43,970,681,0.94
136,123,539,125,50,186,564,0.93
136,491,860,114,41,548,881,0.93
136,667,866,66,28,700,881,0.92
137,693,569,223,98,804,619,0.96
137,1077,841,131,74,1143,878,0.95
137,130,545,127,51,194,571,0.94
137,497,866,114,43,554,887,0.94
137,920,666,106,43,973,688,0.94
137,670,871,65,27,703,885,0.92
138,689,573,221,97,799,621,0.97
138,1081,841,132,75,1147,878,0.95
138,134,546,126,51,197,572,0.94
138,501,866,111,42,557,887,0.94
138,921,667,104,43,974,689,0.93
138,671,871,66,28,705,885,0.92
139,690,584,215,95,798,632,0.96
139,1087,847,133,76,1153,885,0.95
139,507,870,114,43,564,892,0.94
139,142,553,126,50,205,579,0.94
139,925,675,104,41,977,695,0.94
139,673,874,69,29,708,889,0.92
139,0,666,36,104,18,718,0.74
140,682,608,219,90,791,653,0.96
140,1092,861,133,75,1159,899,0.95
140,147,564,126,48,210,588,0.94
140,512,884,112,42,568,905,0.94
140,675,882,70,29,711,897,0.93
140,927,686,104,41,980,706,0.93
140,0,684,62,142,31,755,0.84
141,680,635,217,85,789,678,0.96
141,1099,880,134,75,1166,918,0.96
141,152,577,127,47,216,601,0.95
141,515,899,115,42,573,920,0.93
141,935,699,100,40,985,719,0.93
141,681,893,66,27,714,906,0.92
141,0,733,93,121,46,794,0.87
142,678,634,214,86,785,677,0.96
142,1102,878,133,73,1169,915,0.95
142,157,576,128,47,222,600,0.95
142,521,896,112,43,577,918,0.94
142,935,700,102,39,986,720,0.94
142,680,890,69,28,714,904,0.93
142,0,732,121,120,60,792,0.87
143,680,645,210,84,785,687,0.96
143,1107,884,134,75,1174,921,0.96
143,525,902,113,42,582,923,0.94
143,163,583,128,44,227,605,0.94
143,942,706,95,38,990,725,0.93
143,682,893,69,28,717,907,0.93
143,0,744,154,126,77,807,0.85
144,676,662,212,80,782,702,0.96
144,1112,895,135,74,1180,932,0.94
144,529,911,114,41,586,931,0.94
144,170,589,124,48,232,614,0.94
144,943,713,100,39,993,733,0.94
144,684,899,69,28,719,914,0.93
144,0,775,178,116,89,833,0.93
145,677,661,209,80,782,702,0.96
145,1117,892,134,74,1185,929,0.95
145,178,590,123,45,240,613,0.94
145,536,908,111,42,592,930,0.94
145,947,714,98,38,996,733,0.94
145,0,776,213,111,106,832,0.94
145,687,899,69,28,722,913,0.92
146,677,663,208,80,781,703,0.96
146,1120,893,134,73,1188,929,0.95
146,539,908,111,42,594,930,0.94
146,0,779,233,108,116,833,0.94
146,183,592,122,42,244,614,0.93
146,949,717,98,36,998,735,0.93
146,688,899,69,27,723,912,0.92
147,0,766,271,107,136,819,0.96
147,1124,882,135,73,1192,919,0.96
147,678,655,204,78,781,694,0.96
147,192,588,123,46,254,611,0.95
147,544,900,113,41,601,921,0.94
147,953,713,95,35,1000,730,0.92
147,692,893,67,28,726,907,0.92
148,679,655,203,78,781,694,0.96
148,1127,881,136,72,1195,917,0.95
148,0,766,292,105,146,819,0.95
148,197,589,122,44,258,611,0.94
148,546,899,115,42,604,920,0.94
148,953,713,96,36,1002,731,0.93
148,691,890,70,29,727,905,0.92
149,684,661,201,77,785,700,0.96
149,1131,884,138,73,1200,921,0.95
149,15,777,307,103,169,829,0.94
149,552,902,115,41,610,922,0.94
149,204,593,122,42,265,614,0.93
149,957,717,94,35,1004,734,0.93
149,694,893,71,29,730,907,0.92
149,0,658,33,70,16,693,0.82
150,55,749,292,100,201,800,0.96
150,688,642,196,78,786,681,0.96
150,1132,871,140,67,1202,905,0.94
150,211,583,122,44,272,605,0.94
150,557,885,113,42,614,907,0.94
150,694,881,74,29,731,896,0.93
150,957,708,94,35,1005,725,0.93
150,0,650,56,77,28,689,0.83
151,103,746,278,96,242,795,0.96
151,693,639,193,77,790,678,0.95
151,1137,861,140,72,1207,897,0.95
151,563,881,115,40,621,901,0.93
151,222,581,120,45,282,604,0.93
151,697,878,73,29,734,893,0.92
151,962,707,96,34,1010,724,0.91
151,0,654,86,69,43,688,0.84
152,128,741,269,95,263,789,0.96
152,696,635,191,78,792,674,0.96
152,1138,855,143,72,1209,891,0.94
152,225,580,120,44,286,603,0.94
152,963,704,96,36,1012,722,0.93
152,565,876,117,40,624,896,0.93
152,698,874,74,30,735,889,0.92
152,0,645,101,73,50,681,0.89
153,175,738,255,90,302,783,0.96
153,701,632,190,75,796,670,0.96
153,0,647,128,72,64,683,0.95
153,235,579,118,43,295,601,0.95
153,1142,850,144,72,1214,886,0.94
153,572,870,116,42,630,891,0.94
153,702,869,73,30,739,885,0.93
153,968,704,92,33,1014,721,0.93
154,705,624,191,70,801,659,0.96
154,206,726,241,84,327,768,0.95
154,1144,839,145,72,1217,876,0.94
154,243,577,117,42,301,598,0.94
154,972,698,90,36,1017,716,0.92
154,702,863,76,31,740,878,0.92
154,13,647,132,64,79,679,0.92
154,579,861,112,39,635,880,0.89
155,243,726,225,89,355,771,0.96
155,713,623,190,70,808,658,0.96
155,1148,835,145,77,1221,874,0.95
155,43,651,118,62,103,682,0.94
155,976,697,88,37,1020,716,0.93
155,584,857,112,46,640,880,0.93
155,257,577,108,42,311,598,0.93
155,705,861,75,32,743,877,0.91
156,275,723,209,89,380,768,0.96
156,1152,830,144,79,1224,869,0.95
156,720,619,189,73,815,656,0.95
156,979,695,89,39,1024,715,0.94
156,261,575,109,43,316,597,0.94
156,589,851,110,50,644,876,0.93
156,67,653,111,64,123,685,0.92
156,705,857,77,35,744,875,0.9
157,304,726,198,88,404,770,0.95
157,1157,828,145,81,1229,868,0.95
157,269,575,105,43,322,597,0.94
157,86,656,113,63,143,688,0.93
157,731,621,187,71,825,656,0.93
157,982,695,88,39,1026,715,0.93
157,595,851,110,47,650,875,0.92
157,709,855,77,35,748,873,0.91
158,333,717,189,82,428,758,0.96
158,1162,821,143,76,1234,859,0.95
158,738,613,190,68,833,648,0.95
158,107,654,115,60,164,684,0.94
158,275,572,107,41,328,592,0.92
158,983,692,90,35,1029,710,0.92
158,712,849,75,32,750,866,0.91
158,603,843,105,46,655,866,0.89
159,353,716,187,77,447,755,0.96
159,748,612,188,66,842,645,0.96
159,1167,819,143,72,1239,855,0.95
159,126,656,115,57,184,685,0.93
159,281,571,109,40,336,591,0.93
159,985,690,96,34,1033,707,0.92
159,717,846,75,32,754,862,0.92
159,609,839,107,37,662,858,0.9
160,757,607,188,65,851,639,0.96
160,373,710,185,74,465,748,0.96
160,1171,812,141,70,1242,848,0.96
160,145,655,114,59,202,684,0.94
160,287,568,108,39,341,588,0.94
160,988,686,97,34,1037,703,0.93
160,719,841,72,29,756,856,0.91
160,615,831,101,40,666,851,0.87
161,395,716,181,73,486,753,0.96
161,769,610,186,65,863,643,0.96
161,1179,816,138,67,1248,849,0.95
161,162,660,114,58,220,690,0.94
161,294,569,107,39,348,589,0.93
161,994,689,93,31,1041,705,0.93
161,725,841,73,30,762,856,0.91
161,624,831,94,35,671,849,0.88
162,786,608,182,67,877,641,0.96
162,419,716,177,71,508,752,0.96
162,1186,813,135,67,1254,847,0.95
162,181,663,113,57,238,692,0.94
162,301,568,111,39,356,588,0.93
162,997,687,97,32,1045,703,0.93
162,729,839,72,29,766,854,0.87
162,629,830,101,39,680,850,0.76
163,796,607,182,67,887,641,0.96
163,438,717,178,72,527,753,0.96
163,1192,813,135,66,1260,846,0.95
163,197,666,113,57,254,695,0.94
163,307,568,110,40,362,588,0.94
163,731,836,74,31,768,852,0.9
163,1001,686,97,32,1049,703,0.87
163,634,828,101,40,685,848,0.86
164,811,602,180,68,901,636,0.96
164,457,715,174,68,544,749,0.95
164,215,666,111,55,271,694,0.95
164,1198,810,132,62,1264,842,0.94
164,317,566,105,38,370,586,0.93
164,733,833,74,30,771,848,0.91
164,640,825,100,42,690,846,0.9
164,1005,684,97,31,1054,700,0.81
165,824,602,177,70,913,637,0.96
165,473,717,175,68,561,751,0.95
165,1202,810,131,64,1268,842,0.95
165,230,670,110,53,285,697,0.93
165,321,566,108,39,375,586,0.93
165,644,820,107,46,698,843,0.91
165,736,830,76,31,774,846,0.9
165,1009,683,95,33,1057,700,0.9
166,840,603,175,69,928,637,0.96
166,492,720,168,68,577,754,0.96
166,1209,811,129,64,1274,843,0.95
166,327,567,109,39,382,587,0.94
166,246,673,108,55,300,701,0.93
166,741,829,75,31,779,845,0.91
166,1017,683,91,32,1063,700,0.89
166,651,821,112,44,708,843,0.88
167,854,609,175,68,942,644,0.96
167,1215,816,128,62,1279,848,0.95
167,260,680,107,53,314,707,0.94
167,511,728,164,67,593,762,0.94
167,332,568,110,41,387,589,0.94
167,1020,685,94,31,1068,701,0.91
167,745,831,76,32,783,847,0.91
167,660,824,103,43,712,846,0.91
168,868,611,175,67,956,645,0.96
168,1220,817,126,62,1283,848,0.94
168,275,683,104,52,328,710,0.94
168,525,731,167,68,609,765,0.94
168,340,570,107,40,394,591,0.93
168,747,831,76,33,785,847,0.91
168,665,823,102,44,717,845,0.9
168,1024,686,95,31,1072,702,0.88
169,880,609,174,68,967,643,0.96
169,1224,817,126,59,1287,847,0.95
169,539,730,168,64,623,762,0.94
169,285,683,104,53,338,710,0.94
169,346,568,106,41,400,589,0.93
169,669,820,106,45,722,843,0.91
169,750,828,77,32,789,844,0.9
169,1026,684,94,32,1074,700,0.87
170,898,613,174,67,985,647,0.96
170,1229,819,124,60,1291,849,0.95
170,350,572,110,38,405,591,0.94
170,300,689,102,50,351,714,0.93
170,557,736,153,62,634,767,0.92
170,678,822,103,43,729,843,0.91
170,755,828,76,32,794,844,0.9
170,1030,684,97,32,1079,700,0.51
171,914,616,173,67,1000,650,0.96
171,1235,822,122,57,1296,851,0.95
171,571,741,156,63,650,773,0.94
171,358,573,106,41,412,593,0.94
171,686,824,105,43,739,846,0.93
171,314,693,99,48,364,718,0.93
171,1039,685,93,33,1086,702,0.91
171,761,830,76,32,799,846,0.88
172,927,624,172,67,1013,657,0.96
172,1239,830,122,57,1301,858,0.94
172,324,699,98,48,373,723,0.93
172,364,577,105,41,417,598,0.93
172,585,750,152,62,662,781,0.93
172,691,829,104,42,743,851,0.91
172,1042,689,96,33,1090,705,0.9
172,765,833,76,33,803,850,0.9
173,947,621,172,66,1033,654,0.96
173,371,576,105,41,424,597,0.94
173,1244,825,119,58,1304,854,0.94
173,606,747,146,63,679,779,0.93
173,336,699,98,50,386,724,0.93
173,699,825,110,43,754,847,0.91
173,1048,686,96,33,1096,702,0.91
173,774,830,73,33,811,847,0.9
174,964,635,170,64,1049,667,0.95
174,376,583,108,38,430,603,0.93
174,1249,835,119,60,1309,865,0.93
174,614,762,149,62,688,794,0.93
174,347,709,97,48,396,733,0.93
174,1051,692,96,32,1100,708,0.91
174,707,835,108,44,761,857,0.91
174,774,838,78,33,813,854,0.82
175,981,644,172,65,1067,677,0.95
175,1256,844,117,57,1315,873,0.94
175,630,774,145,59,702,804,0.93
175,383,589,106,39,436,609,0.93
175,715,842,105,44,768,864,0.92
175,356,716,97,45,405,739,0.9
175,781,842,76,33,819,858,0.87
175,1055,694,97,35,1104,712,0.8
176,1259,843,117,56,1318,872,0.94
176,997,643,172,64,1083,676,0.94
176,389,589,106,37,442,608,0.93
176,640,771,145,61,713,802,0.92
176,367,715,95,46,415,739,0.92
176,722,839,104,43,775,860,0.91
176,778,839,83,36,820,857,0.87
176,1061,693,95,34,1109,710,0.84
177,1262,846,114,57,1319,874,0.94
177,374,720,93,46,421,743,0.94
177,1009,647,173,63,1096,679,0.94
177,649,777,144,56,721,805,0.92
177,395,591,104,38,447,610,0.92
177,726,842,105,43,779,864,0.9
177,1065,695,98,33,1114,711,0.84
177,768,840,97,36,817,858,0.7
177,742,841,116,38,801,860,0.5
178,1027,659,174,60,1114,689,0.94
178,662,788,141,56,732,816,0.94
178,400,598,102,34,451,615,0.92
178,382,726,92,46,428,749,0.92
178,1265,854,116,56,1323,882,0.92
178,736,850,104,43,788,872,0.91
178,788,846,83,33,830,863,0.88
178,1070,697,94,35,1118,714,0.78
179,392,731,93,44,439,754,0.94
179,1270,859,115,58,1328,889,0.94
179,409,602,100,33,460,619,0.93
179,679,795,138,54,748,822,0.92
179,744,854,106,46,798,877,0.9
179,1047,665,175,55,1134,693,0.86
179,783,849,96,39,831,869,0.8
179,1077,700,93,33,1124,717,0.79
180,412,605,103,32,464,621,0.93
180,401,734,92,44,448,757,0.93
180,1277,862,112,60,1333,892,0.92
180,691,801,139,53,761,827,0.91
180,1067,670,173,53,1154,696,0.88
180,750,857,110,48,805,881,0.87
180,799,851,86,36,842,869,0.87
180,1068,697,112,38,1124,716,0.6
181,1281,863,112,67,1337,897,0.93
181,407,737,94,46,455,760,0.93
181,1085,674,172,60,1171,704,0.93
181,700,806,144,55,772,834,0.92
181,418,608,100,33,469,624,0.91
181,1088,697,96,40,1136,718,0.89
181,755,857,115,56,813,886,0.87
181,807,853,88,36,851,872,0.83
182,1102,674,171,62,1188,705,0.94
182,413,736,94,50,460,761,0.94
182,707,803,145,56,779,832,0.93
182,1285,860,109,69,1340,895,0.93
182,425,607,101,33,475,624,0.92
182,762,856,121,53,822,882,0.87
182,815,851,82,41,856,872,0.83
182,1091,696,102,42,1143,717,0.76
183,1124,681,169,64,1209,713,0.94
183,429,612,99,34,479,629,0.94
183,1292,865,108,71,1346,901,0.94
183,419,740,93,50,466,766,0.94
183,717,811,145,63,790,842,0.92
183,1101,699,103,43,1152,721,0.83
183,774,862,104,61,826,893,0.81
183,814,855,91,41,860,875,0.75
184,1298,876,104,69,1350,910,0.93
184,722,825,149,53,797,851,0.93
184,421,747,97,49,470,772,0.93
184,1136,692,172,58,1222,721,0.93
184,1104,699,113,50,1161,724,0.83
184,820,864,89,39,865,883,0.8
184,777,885,110,45,833,907,0.67
185,734,815,146,51,808,841,0.94
185,427,743,98,46,476,766,0.93
185,1305,873,100,62,1355,904,0.93
185,441,613,95,33,489,630,0.92
185,1155,684,171,55,1241,711,0.91
185,784,867,115,52,842,893,0.88
185,833,860,82,36,874,879,0.82
185,1112,695,109,43,1166,717,0.82
186,1313,881,95,59,1361,911,0.93
186,1177,690,174,53,1264,717,0.93
186,443,617,100,32,493,633,0.93
186,431,746,99,42,480,767,0.92
186,746,825,147,49,820,849,0.92
186,833,865,89,38,878,884,0.87
186,792,876,117,45,851,899,0.84
186,1117,706,100,35,1167,724,0.66
187,433,746,102,44,484,768,0.94
187,1320,882,92,54,1366,910,0.93
187,448,616,100,33,498,633,0.93
187,754,825,150,50,829,850,0.93
187,1191,689,180,53,1282,716,0.92
187,1126,705,93,34,1173,723,0.89
187,802,876,116,45,860,899,0.88
187,833,865,94,40,881,886,0.77
188,1214,696,174,55,1301,724,0.93
188,1328,890,90,53,1373,917,0.93
188,451,620,101,32,502,637,0.93
188,438,752,99,43,488,774,0.92
188,763,834,150,51,838,860,0.91
188,1128,709,101,34,1179,726,0.9
188,808,881,111,45,864,904,0.82
188,820,870,114,45,877,893,0.77
189,1333,895,91,52,1378,921,0.94
189,456,623,96,34,505,640,0.93
189,774,839,150,55,850,866,0.93
189,1236,701,176,54,1325,728,0.93
189,441,753,100,45,492,776,0.93
189,815,880,125,54,877,908,0.91
189,1139,710,97,35,1188,728,0.89
190,1260,710,176,57,1348,739,0.95
190,443,759,101,45,494,781,0.94
190,462,627,98,35,511,645,0.92
190,1142,715,103,34,1194,732,0.92
190,1338,904,94,49,1385,929,0.92
190,782,850,158,58,862,879,0.91
190,825,894,119,47,885,918,0.88
190,827,875,118,48,887,899,0.65
191,1280,719,180,60,1370,750,0.95
191,1346,912,95,50,1394,937,0.94
191,446,765,102,44,497,787,0.93
191,466,632,96,34,515,650,0.93
191,1151,719,104,35,1204,737,0.93
191,833,903,119,49,893,928,0.91
191,794,861,155,60,872,892,0.91
192,1295,713,180,61,1385,744,0.95
192,1350,906,94,52,1397,932,0.93
192,449,759,101,45,499,781,0.93
192,469,627,99,37,519,646,0.93
192,1154,715,107,35,1208,732,0.92
192,801,853,158,61,880,883,0.91
192,840,899,117,45,899,921,0.9
193,1316,719,183,59,1408,748,0.96
193,1356,913,96,49,1404,938,0.95
193,450,762,103,45,501,785,0.94
193,474,631,97,34,523,648,0.93
193,1164,717,102,36,1215,735,0.92
193,849,904,119,44,909,926,0.91
193,810,861,160,68,890,895,0.88
194,1335,726,185,59,1428,756,0.95
194,1362,920,96,50,1410,945,0.93
194,1168,720,107,37,1222,738,0.93
194,451,766,104,45,503,789,0.93
194,477,634,99,37,527,652,0.93
194,819,869,162,63,901,900,0.92
194,857,912,119,48,917,936,0.91
195,1355,729,187,60,1448,759,0.96
195,1177,720,107,36,1231,739,0.94
195,453,765,105,47,506,789,0.93
195,483,635,96,36,531,653,0.92
195,1368,920,98,49,1417,945,0.91
195,866,916,119,48,926,940,0.91
195,831,873,161,62,912,904,0.9
196,1372,723,191,63,1468,755,0.96
196,1184,717,109,36,1239,735,0.93
196,1375,922,98,46,1424,945,0.93
196,455,762,106,48,508,786,0.93
196,486,633,97,38,535,652,0.93
196,841,866,165,62,924,897,0.91
196,875,913,116,44,933,935,0.88
197,1386,722,190,63,1481,754,0.95
197,456,760,107,48,510,784,0.94
197,491,632,97,38,540,651,0.94
197,1190,716,107,36,1244,734,0.94
197,1379,919,98,47,1428,943,0.93
197,881,912,117,45,940,935,0.9
197,849,865,165,60,932,895,0.89
198,1410,722,190,62,1506,753,0.96
198,458,758,107,47,512,782,0.94
198,1199,714,109,37,1253,733,0.93
198,493,632,104,37,545,650,0.93
198,1388,921,98,47,1437,945,0.93
198,862,864,170,65,947,897,0.92
198,893,913,113,46,949,936,0.87
199,1427,711,192,62,1523,742,0.95
199,1393,912,100,50,1443,937,0.94
199,1206,707,109,37,1260,726,0.94
199,460,749,108,47,515,773,0.93
199,501,625,99,39,550,644,0.92
199,874,852,170,55,959,879,0.92
199,902,906,115,42,960,927,0.88
200,1444,701,194,65,1541,734,0.95
200,463,741,109,51,517,766,0.95
200,887,839,172,64,973,871,0.94
200,1212,701,111,37,1268,720,0.93
200,507,619,97,41,556,640,0.93
200,1400,905,100,50,1451,930,0.93
200,910,899,116,44,969,921,0.9
201,1461,703,195,65,1559,735,0.95
201,463,740,110,51,518,766,0.95
201,1409,908,97,50,1457,933,0.94
201,1220,701,111,38,1276,720,0.93
201,511,620,96,39,560,640,0.92
201,918,901,115,43,976,923,0.89
201,898,841,162,68,979,875,0.89
202,1476,691,195,66,1574,724,0.95
202,464,729,111,54,520,756,0.95
202,1413,898,98,51,1463,924,0.94
202,1226,693,112,39,1283,713,0.93
202,516,613,98,41,565,634,0.93
202,910,826,174,56,997,854,0.9
202,927,892,114,47,985,916,0.84
203,1493,683,198,66,1592,716,0.95
203,922,815,179,66,1012,848,0.94
203,1421,894,98,50,1470,920,0.93
203,1234,688,112,38,1290,707,0.93
203,466,722,111,50,522,747,0.93
203,521,609,98,42,570,630,0.92
203,935,885,114,45,992,908,0.91
204,1508,675,199,67,1607,709,0.96
204,937,805,180,66,1027,839,0.95
204,466,714,115,54,524,742,0.95
204,1240,684,113,37,1297,703,0.94
204,528,605,97,42,576,626,0.93
204,1428,890,98,50,1477,915,0.93
204,943,878,115,49,1001,903,0.9
205,948,791,182,69,1040,825,0.96
205,1522,664,199,70,1622,699,0.95
205,468,703,116,55,526,731,0.95
205,532,599,100,42,582,620,0.93
205,1248,677,111,39,1303,696,0.93
205,1434,885,98,47,1484,909,0.93
205,950,873,115,45,1008,896,0.86
206,957,791,184,67,1050,824,0.95
206,467,703,117,55,526,731,0.95
206,1532,666,202,64,1634,698,0.95
206,1440,883,99,51,1490,909,0.94
206,1253,677,113,38,1309,696,0.93
206,535,599,99,40,585,620,0.93
206,956,874,116,45,1014,896,0.89
207,468,690,120,53,528,717,0.95
207,974,769,186,70,1067,804,0.94
207,1449,873,97,54,1498,900,0.94
207,1549,651,203,61,1651,681,0.93
207,542,593,98,34,591,610,0.92
207,965,864,113,48,1021,888,0.92
207,1260,667,112,37,1317,686,0.92
208,469,688,120,54,529,716,0.94
208,1566,654,207,64,1670,686,0.94
208,989,772,190,74,1084,809,0.93
208,1275,670,106,39,1328,689,0.93
208,548,595,94,34,595,612,0.93
208,1460,875,96,57,1508,904,0.92
208,971,868,118,48,1031,892,0.92
209,1577,646,210,67,1682,680,0.95
209,468,677,121,60,529,707,0.95
209,553,590,95,37,600,608,0.93
209,1467,866,97,63,1516,898,0.93
209,1276,664,113,39,1333,683,0.92
209,1003,759,192,76,1100,797,0.92
209,976,862,120,49,1036,887,0.89
209,1047,778,116,59,1105,807,0.84
210,467,670,124,58,529,699,0.95
210,1589,637,211,66,1695,670,0.95
210,1475,863,97,60,1524,893,0.94
210,1016,747,196,79,1114,786,0.94
210,556,585,96,37,605,604,0.93
210,1289,658,107,38,1342,678,0.93
210,982,859,121,48,1042,883,0.88
211,464,670,127,57,527,699,0.94
211,1028,753,203,78,1130,792,0.94
211,1484,871,97,56,1533,899,0.93
211,558,588,99,37,607,607,0.92
211,985,862,124,49,1047,887,0.92
211,1288,662,114,40,1345,682,0.91
211,1603,643,213,63,1710,675,0.86
212,1043,747,206,77,1146,786,0.95
212,461,664,129,58,526,694,0.95
212,1494,869,100,57,1544,898,0.94
212,1294,660,114,39,1351,680,0.93
212,991,861,124,49,1053,886,0.93
212,561,586,100,36,612,605,0.93
212,1616,640,220,66,1726,673,0.89
213,1057,743,212,77,1163,782,0.95
213,458,659,133,58,524,689,0.95
213,1300,659,119,39,1360,679,0.94
213,563,585,102,36,614,604,0.94
213,1503,869,100,54,1553,896,0.94
213,1626,636,222,66,1737,670,0.91
213,995,861,129,47,1060,885,0.9
214,1069,738,215,79,1177,777,0.95
214,455,653,134,59,522,683,0.95
214,1635,635,222,67,1747,668,0.94
214,1307,659,117,39,1365,678,0.94
214,565,584,102,38,616,603,0.94
214,1511,870,98,52,1561,896,0.93
214,999,861,128,47,1063,885,0.93
215,1085,735,223,82,1196,776,0.96
215,1648,633,224,70,1760,669,0.94
215,449,645,139,66,519,678,0.94
215,1312,659,118,39,1371,679,0.94
215,1522,872,101,50,1572,897,0.94
215,569,582,101,39,620,602,0.93
215,1017,864,117,43,1075,885,0.85
215,1003,865,102,38,1054,885,0.7
216,1098,732,227,85,1212,775,0.96
216,448,641,139,70,518,676,0.96
216,1658,632,227,73,1771,669,0.95
216,1530,871,102,53,1581,898,0.94
216,1317,659,119,40,1376,679,0.94
216,571,581,102,39,622,601,0.94
216,1008,869,71,30,1044,884,0.88
216,1029,864,106,41,1083,885,0.83
217,1118,729,237,89,1237,773,0.96
217,1671,631,230,74,1786,668,0.95
217,442,636,143,65,514,669,0.95
217,1325,659,119,40,1385,679,0.94
217,1544,870,105,56,1596,898,0.94
217,575,579,101,43,625,600,0.94
217,1036,868,112,42,1092,889,0.88
217,1008,870,83,32,1050,886,0.86
218,1132,727,242,91,1254,773,0.96
218,437,629,147,74,511,666,0.96
218,1679,631,232,75,1795,668,0.95
218,1330,659,119,42,1390,681,0.94
218,575,579,104,43,627,601,0.94
218,1553,871,104,56,1606,900,0.94
218,1041,870,111,41,1097,891,0.9
218,1014,871,73,30,1051,886,0.87
219,433,625,149,77,508,664,0.96
219,1151,726,250,95,1276,774,0.96
219,1689,631,228,75,1804,669,0.95
219,576,579,106,43,630,601,0.94
219,1336,661,120,41,1396,682,0.94
219,1566,873,106,56,1619,902,0.93
219,1043,873,115,41,1101,894,0.78
220,1169,720,258,97,1298,768,0.96
220,428,617,154,80,505,657,0.96
220,1697,627,222,79,1808,667,0.95
220,579,577,106,44,632,599,0.94
220,1341,660,120,42,1401,681,0.93
220,1576,872,109,56,1631,900,0.92
220,1049,873,114,40,1107,894,0.89
220,1021,873,76,31,1059,889,0.85
221,424,618,156,81,502,658,0.96
221,1191,728,267,100,1325,779,0.96
221,1709,633,210,79,1814,673,0.95
221,1346,664,123,43,1408,685,0.93
221,582,580,106,43,635,602,0.93
221,1591,877,109,58,1646,907,0.92
221,1025,880,80,29,1065,894,0.89
221,1063,881,107,39,1117,901,0.88
222,418,617,161,84,499,660,0.96
222,1215,737,275,104,1352,790,0.95
222,1720,638,199,81,1820,678,0.94
222,1354,669,122,41,1415,690,0.94
222,583,582,106,45,637,604,0.93
222,1605,883,112,58,1661,912,0.93
222,1030,884,76,29,1068,898,0.86
222,1057,887,121,41,1117,908,0.8
223,416,608,162,86,497,651,0.96
223,1233,727,283,107,1375,780,0.95
223,1725,632,194,83,1822,674,0.95
223,1358,668,121,41,1419,688,0.94
223,585,580,108,44,639,602,0.94
223,1617,880,113,60,1673,910,0.93
223,1032,883,76,29,1070,898,0.89
223,1067,885,117,38,1126,904,0.87
224,410,602,167,88,494,646,0.96
224,1256,720,291,110,1402,775,0.96
224,1732,625,187,89,1826,669,0.94
224,1363,667,122,40,1424,688,0.93
224,587,579,107,41,641,600,0.93
224,1631,880,114,60,1688,910,0.92
224,1036,884,75,30,1074,899,0.87
224,1070,885,119,39,1130,905,0.87
225,409,587,170,91,494,633,0.96
225,1280,704,296,109,1428,759,0.95
225,1737,614,182,87,1828,658,0.94
225,1367,661,124,43,1429,683,0.92
225,591,573,108,42,645,595,0.92
225,1644,874,116,60,1702,904,0.92
225,1083,880,110,39,1138,900,0.87
225,1040,880,74,29,1077,895,0.86
226,406,574,173,93,493,621,0.96
226,1743,607,176,87,1831,651,0.95
226,1306,682,305,116,1459,741,0.94
226,1660,869,116,59,1718,899,0.93
226,593,568,110,45,648,590,0.91
226,1372,659,124,43,1434,681,0.9
226,1042,877,75,29,1080,892,0.81
226,1083,876,117,39,1142,896,0.71
227,404,560,176,95,492,607,0.96
227,1331,657,312,121,1487,718,0.94
227,1674,862,118,60,1733,893,0.93
227,597,558,110,50,652,583,0.92
227,1747,597,172,87,1833,641,0.92
227,1378,653,124,49,1440,678,0.88
227,1096,869,107,39,1150,889,0.65
227,1342,654,252,92,1469,701,0.44
228,404,543,179,100,494,593,0.97
228,1352,629,323,129,1514,694,0.96
228,600,548,108,52,654,575,0.94
228,1750,582,169,89,1835,627,0.93
228,1687,851,122,65,1748,884,0.92
228,1050,868,73,30,1087,883,0.89
228,1097,861,116,38,1156,880,0.75
