frame_num,x,y,w,h,x_c,y_c,confidence
93,1238,0,207,157,1342,78,0.96
93,1367,438,150,121,1442,499,0.96
93,711,739,114,53,768,765,0.95
93,638,840,90,47,683,863,0.95
93,1046,825,93,41,1093,846,0.94
93,926,767,85,35,969,785,0.93
93,1226,830,77,35,1264,848,0.93
93,558,589,118,52,617,615,0.93
94,1375,433,147,117,1449,491,0.96
94,1234,0,204,145,1336,72,0.96
94,696,728,115,51,754,754,0.95
94,561,584,117,53,620,611,0.95
94,1040,818,94,41,1088,839,0.94
94,632,835,92,47,678,859,0.94
94,924,764,81,33,965,781,0.93
94,1226,825,77,34,1264,843,0.93
95,1230,0,207,139,1334,69,0.96
95,1382,437,146,116,1455,495,0.96
95,678,725,115,52,736,751,0.95
95,559,584,119,52,619,610,0.95
95,1036,817,95,39,1083,837,0.94
95,624,835,94,46,671,858,0.94
95,1225,825,82,33,1267,842,0.93
95,918,763,86,33,962,780,0.92
96,1386,432,145,116,1459,491,0.96
96,665,717,118,51,724,743,0.95
96,562,578,116,53,621,605,0.94
96,621,831,93,44,667,853,0.94
96,1226,0,209,127,1331,63,0.94
96,1226,821,83,35,1268,838,0.93
96,918,760,84,31,960,776,0.93
96,1030,812,96,39,1078,831,0.93
97,1396,434,142,113,1467,490,0.96
97,638,709,121,52,699,735,0.95
97,613,828,95,44,661,850,0.94
97,911,757,86,33,954,774,0.94
97,1021,807,97,40,1070,828,0.94
97,1229,820,81,32,1269,836,0.94
97,559,578,120,50,620,603,0.93
97,1221,0,213,119,1327,59,0.91
98,1401,435,141,110,1472,491,0.96
98,621,705,124,53,683,732,0.95
98,608,827,96,46,657,850,0.94
98,1017,806,95,37,1065,825,0.94
98,1230,818,81,34,1271,835,0.93
98,910,756,84,32,952,773,0.93
98,562,575,116,49,620,599,0.92
98,1219,0,216,113,1327,56,0.89
99,1409,436,140,111,1479,492,0.96
99,590,697,129,53,655,724,0.95
99,559,572,116,52,617,598,0.94
99,1008,802,96,39,1057,822,0.94
99,600,824,97,44,649,846,0.94
99,902,755,89,32,947,771,0.94
99,1230,817,82,33,1271,833,0.93
100,569,685,131,53,634,712,0.95
100,1416,430,137,110,1485,486,0.95
100,596,818,96,44,644,840,0.95
100,999,793,97,42,1048,814,0.93
100,900,749,87,32,943,766,0.93
100,1231,811,83,35,1273,828,0.93
100,558,565,117,50,617,590,0.91
101,540,684,136,55,609,712,0.96
101,1424,439,135,105,1492,492,0.95
101,589,819,98,45,639,841,0.94
101,992,796,98,37,1041,815,0.94
101,895,752,89,31,940,768,0.93
101,1230,814,85,34,1273,832,0.92
101,554,566,117,49,612,591,0.92
102,1430,447,136,104,1499,499,0.96
102,512,683,141,56,583,711,0.95
102,984,796,97,42,1033,818,0.94
102,584,822,99,43,634,844,0.94
102,1231,815,87,34,1275,833,0.93
102,893,752,87,32,937,769,0.93
102,550,567,120,49,610,592,0.93
103,494,671,143,57,566,700,0.96
103,1436,442,134,102,1503,493,0.95
103,581,815,100,47,631,839,0.95
103,978,790,98,41,1028,810,0.94
103,891,749,90,32,936,765,0.93
103,549,562,119,51,609,587,0.93
103,1233,811,86,35,1276,828,0.92
104,1445,455,134,102,1512,506,0.96
104,453,674,150,58,528,704,0.95
104,967,796,98,39,1016,815,0.94
104,573,820,101,46,623,844,0.93
104,889,752,84,33,931,768,0.93
104,1233,817,89,33,1278,833,0.92
104,542,566,120,46,602,589,0.92
105,421,670,155,60,499,700,0.97
105,1452,460,133,102,1519,511,0.96
105,568,822,101,46,619,845,0.94
105,883,752,90,33,928,769,0.94
105,958,796,100,39,1008,815,0.93
105,538,565,120,49,598,590,0.93
105,1232,818,90,32,1277,834,0.9
106,1457,464,132,100,1524,515,0.96
106,397,668,160,60,477,698,0.96
106,566,822,101,47,617,845,0.94
106,882,753,90,33,928,769,0.93
106,952,795,100,40,1002,816,0.93
106,536,565,119,50,596,590,0.93
106,1234,818,90,34,1279,835,0.9
107,1466,471,133,99,1533,521,0.96
107,355,665,167,62,439,696,0.95
107,561,823,102,47,612,847,0.94
107,941,795,101,42,991,816,0.94
107,880,755,90,32,925,771,0.93
107,528,566,121,49,588,591,0.92
107,1240,821,86,30,1283,836,0.9
108,1471,468,131,100,1537,518,0.96
108,331,653,171,64,417,685,0.95
108,560,819,102,48,611,843,0.94
108,934,790,100,41,985,811,0.94
108,878,750,92,33,924,766,0.93
108,526,559,120,53,586,586,0.93
108,1249,817,73,30,1285,833,0.92
109,1478,482,132,100,1544,532,0.96
109,291,661,178,66,380,694,0.96
109,554,827,104,47,606,851,0.94
109,924,798,101,42,974,819,0.94
109,875,756,91,32,921,772,0.93
109,517,565,121,52,577,591,0.93
109,1245,824,83,32,1287,840,0.92
110,245,654,186,68,338,688,0.95
110,1486,487,131,99,1552,536,0.95
110,551,827,104,47,603,851,0.94
110,913,797,102,42,964,818,0.94
110,510,564,122,54,571,591,0.93
110,1246,824,84,32,1288,841,0.93
110,877,755,87,32,921,772,0.93
111,202,660,194,68,299,694,0.96
111,1494,499,130,96,1559,547,0.95
111,547,833,104,48,600,857,0.94
111,1248,830,83,33,1289,846,0.94
111,902,803,103,44,954,825,0.94
111,872,759,91,35,918,776,0.93
111,501,567,125,55,564,595,0.92
112,1499,505,131,96,1565,554,0.96
112,162,660,200,70,262,695,0.96
112,545,837,104,47,597,861,0.94
112,892,806,104,42,944,827,0.94
112,1250,833,83,32,1292,849,0.93
112,872,761,90,34,917,778,0.92
112,497,569,120,53,557,596,0.91
113,117,660,210,73,222,697,0.96
113,1505,514,131,96,1571,563,0.96
113,543,840,104,47,595,864,0.94
113,882,810,105,43,934,832,0.93
113,1253,837,81,32,1293,853,0.92
113,483,570,126,51,547,596,0.91
113,871,764,87,33,914,781,0.91
114,78,662,216,73,186,698,0.96
114,1512,522,131,93,1578,569,0.95
114,541,843,104,48,594,867,0.94
114,873,813,105,44,926,835,0.93
114,1253,840,82,33,1295,856,0.93
114,476,573,127,51,540,599,0.92
114,870,766,86,33,913,783,0.87
115,43,663,224,75,155,701,0.96
115,1515,527,132,93,1581,574,0.96
115,865,816,107,45,919,838,0.94
115,540,847,104,47,592,871,0.94
115,1255,843,80,32,1296,860,0.93
115,868,768,93,33,915,785,0.9
115,469,574,127,56,532,602,0.89
116,0,662,223,78,111,701,0.96
116,1521,535,131,91,1587,581,0.95
116,854,818,106,45,907,841,0.95
116,539,848,105,48,592,873,0.94
116,1256,845,83,33,1297,862,0.93
116,869,769,89,34,914,786,0.92
116,455,576,131,50,520,601,0.87
117,1527,542,131,92,1593,588,0.96
117,0,664,187,78,93,704,0.95
117,538,853,106,47,591,877,0.94
117,844,823,108,45,898,846,0.94
117,1256,850,84,30,1298,865,0.92
117,865,772,95,33,913,789,0.92
117,444,575,132,56,510,603,0.92
118,1530,547,132,90,1596,592,0.96
118,0,665,156,80,78,705,0.95
118,835,825,109,46,890,848,0.94
118,538,856,105,48,590,880,0.94
118,435,577,136,57,503,606,0.93
118,1257,852,82,32,1298,868,0.93
118,865,773,94,34,913,790,0.92
119,1534,550,133,89,1601,595,0.96
119,823,827,110,45,878,850,0.94
119,1261,854,79,29,1301,869,0.94
119,537,858,107,47,590,882,0.94
119,421,577,133,54,488,604,0.93
119,865,773,96,35,913,791,0.92
119,0,658,112,84,56,701,0.92
120,1538,551,132,87,1604,595,0.95
120,814,825,110,46,869,848,0.94
120,537,857,107,48,591,881,0.94
120,409,572,135,58,477,601,0.93
120,1260,854,79,30,1300,869,0.93
120,866,772,94,34,913,790,0.93
120,0,657,75,75,37,695,0.89
121,1542,553,131,90,1607,598,0.96
121,803,826,113,47,860,849,0.94
121,537,859,106,48,590,883,0.94
121,1258,854,84,32,1300,870,0.94
121,866,773,92,34,913,790,0.93
121,395,571,136,57,464,600,0.93
121,0,652,38,80,19,693,0.77
122,1545,553,129,89,1609,598,0.96
122,795,823,113,47,852,847,0.95
122,539,859,106,47,592,882,0.94
122,867,770,96,36,915,788,0.94
122,384,567,138,60,453,597,0.93
122,1258,854,83,30,1300,869,0.93
123,1547,548,125,96,1610,596,0.96
123,784,821,114,48,842,846,0.95
123,539,857,108,48,593,882,0.94
123,1259,853,80,31,1299,869,0.94
123,369,562,144,62,441,593,0.94
123,871,769,92,36,917,787,0.93
124,1548,543,121,102,1609,594,0.97
124,353,555,149,71,428,590,0.95
124,774,820,118,54,833,847,0.95
124,541,855,107,52,594,882,0.95
124,1259,852,79,36,1299,870,0.94
124,866,766,98,40,916,786,0.91
125,1547,539,126,108,1610,593,0.96
125,764,817,121,59,824,846,0.94
125,337,546,152,80,414,586,0.94
125,542,854,106,54,595,881,0.94
125,867,761,96,48,916,785,0.93
125,1260,850,75,40,1298,870,0.93
126,1546,537,130,109,1611,592,0.96
126,323,539,155,88,401,584,0.96
126,753,812,125,67,816,845,0.95
126,543,852,105,58,596,881,0.95
126,868,758,95,53,916,784,0.94
126,1259,850,74,41,1296,870,0.93
127,308,529,158,91,387,575,0.96
127,1539,530,137,107,1607,583,0.96
127,546,845,104,61,598,875,0.95
127,745,802,127,71,809,837,0.94
127,1257,843,73,43,1294,865,0.94
127,866,752,96,53,914,779,0.93
128,1532,543,143,102,1603,594,0.96
128,290,537,160,83,370,579,0.96
128,545,855,102,56,597,883,0.95
128,733,815,131,60,799,846,0.94
128,1253,852,75,37,1291,871,0.94
128,864,759,100,47,914,782,0.93
129,1523,548,151,97,1599,596,0.96
129,272,538,160,79,352,578,0.96
129,722,818,133,55,789,846,0.95
129,545,858,101,53,596,884,0.94
129,862,762,101,42,913,783,0.94
129,1247,853,78,36,1286,872,0.93
130,1513,547,158,95,1592,594,0.96
130,254,537,161,74,335,574,0.95
130,710,816,135,56,777,844,0.95
130,859,762,104,39,911,781,0.94
130,1241,851,80,36,1281,869,0.93
130,545,858,98,49,595,883,0.93
131,1507,545,161,93,1587,592,0.96
131,244,535,161,73,324,572,0.95
131,705,814,136,55,773,842,0.95
131,1238,850,80,35,1278,868,0.94
131,859,760,103,37,911,779,0.93
131,548,856,97,48,596,881,0.92
132,1498,556,164,92,1581,603,0.96
132,218,542,158,70,297,577,0.95
132,691,826,136,53,759,853,0.95
132,547,866,94,48,594,890,0.93
132,1230,858,82,35,1271,876,0.93
132,853,766,110,35,908,784,0.92
133,1486,551,167,92,1570,597,0.96
133,199,535,160,71,279,571,0.95
133,682,821,135,51,750,847,0.95
133,1222,854,86,34,1265,872,0.94
133,852,763,111,36,907,781,0.94
133,547,865,91,44,593,887,0.93
134,1479,561,168,90,1564,606,0.96
134,175,543,162,67,256,577,0.95
134,673,834,132,49,740,859,0.94
134,851,769,110,36,906,787,0.94
134,1217,863,86,33,1260,879,0.94
134,545,874,91,44,591,896,0.93
135,1472,564,169,91,1557,610,0.96
135,157,545,166,68,240,579,0.95
135,663,837,135,50,731,862,0.95
135,1211,865,87,34,1254,883,0.94
135,847,771,110,37,903,789,0.93
135,543,877,90,42,589,898,0.89
136,130,546,172,69,217,581,0.95
136,655,843,133,50,722,869,0.95
136,844,774,112,35,900,792,0.93
136,1204,869,87,33,1247,885,0.93
136,1457,569,174,88,1545,613,0.93
136,544,882,87,44,588,904,0.9
136,1469,600,102,58,1520,629,0.64
137,108,549,174,67,195,583,0.95
137,1448,573,173,89,1535,617,0.95
137,647,850,131,50,713,875,0.95
137,542,887,86,41,585,908,0.93
137,1196,872,86,33,1239,889,0.92
137,841,777,114,34,898,795,0.88
138,93,547,179,68,182,582,0.95
138,1439,570,175,92,1526,616,0.95
138,641,850,133,50,708,875,0.95
138,839,776,113,37,896,794,0.94
138,543,887,85,42,585,909,0.93
138,1192,872,85,33,1235,889,0.93
139,1424,573,176,87,1512,617,0.96
139,65,548,182,68,156,582,0.95
139,540,889,84,42,582,911,0.94
139,1183,875,88,33,1227,892,0.93
139,633,856,130,44,699,879,0.93
139,836,778,113,37,893,797,0.93
140,1411,584,178,91,1501,630,0.96
140,38,560,188,67,132,594,0.95
140,628,871,129,48,692,895,0.94
140,1175,885,89,34,1219,902,0.93
140,833,787,110,36,888,805,0.92
140,536,899,84,44,578,921,0.92
141,11,571,191,67,106,605,0.95
141,1397,598,181,91,1488,643,0.95
141,615,888,131,49,681,913,0.94
141,1166,896,89,33,1211,913,0.93
141,531,912,83,42,573,933,0.93
141,827,796,115,37,885,814,0.93
142,1385,593,181,94,1475,640,0.96
142,0,565,187,70,94,600,0.95
142,1159,894,89,34,1204,912,0.94
142,614,886,129,47,679,910,0.93
142,532,909,82,44,573,931,0.93
142,826,795,114,36,883,813,0.92
143,0,568,167,71,83,603,0.95
143,1367,595,184,92,1459,641,0.95
143,527,915,81,43,568,936,0.94
143,607,892,129,51,671,917,0.94
143,1150,898,89,33,1195,915,0.94
143,821,798,115,36,878,817,0.93
144,1352,601,184,96,1444,649,0.96
144,817,803,116,38,876,823,0.94
144,1141,906,92,33,1187,922,0.93
144,524,923,83,40,565,944,0.89
144,0,573,147,74,73,610,0.88
144,600,903,129,44,665,925,0.73
145,1333,595,188,92,1428,641,0.96
145,1132,903,90,33,1178,920,0.93
145,812,801,113,37,869,820,0.91
145,0,570,128,73,64,607,0.91
145,521,920,82,42,562,941,0.9
145,595,900,129,47,660,924,0.81
146,1320,591,190,95,1415,639,0.95
146,810,801,117,38,869,820,0.94
146,1124,903,92,34,1170,920,0.93
146,518,920,80,42,558,941,0.9
146,594,901,126,46,657,924,0.87
146,0,569,117,68,59,603,0.86
147,1295,572,188,100,1390,622,0.96
147,805,792,118,38,864,812,0.94
147,1113,896,90,32,1158,912,0.94
147,589,890,128,49,653,915,0.94
147,515,911,82,44,556,934,0.92
147,0,550,97,79,48,590,0.87
148,1281,566,190,102,1376,617,0.97
148,588,888,126,49,651,913,0.95
148,802,791,117,39,861,811,0.94
148,1105,894,92,35,1151,911,0.93
148,513,909,81,45,553,932,0.91
148,0,544,87,82,43,585,0.9
149,1258,563,191,102,1354,615,0.97
149,581,891,125,50,644,917,0.94
149,1095,896,90,33,1140,913,0.94
149,505,914,82,42,546,935,0.94
149,796,792,114,39,853,812,0.94
149,0,549,65,80,32,589,0.85
150,1238,536,189,105,1333,589,0.97
150,585,874,123,48,646,899,0.95
150,504,901,83,43,546,923,0.94
150,1086,884,91,34,1132,901,0.93
150,794,780,115,39,852,800,0.92
150,0,533,57,79,28,572,0.89
151,1209,520,189,107,1304,574,0.97
151,1072,879,90,34,1118,896,0.94
151,579,868,124,48,641,892,0.93
151,786,775,115,38,844,795,0.91
151,496,897,86,44,539,919,0.9
151,0,535,38,65,19,568,0.82
152,1192,509,188,108,1287,564,0.97
152,578,862,123,48,640,887,0.94
152,492,892,88,43,536,914,0.94
152,1065,875,90,34,1110,892,0.94
152,783,771,117,39,842,791,0.93
152,0,536,27,55,13,564,0.78
153,1162,491,182,111,1253,547,0.97
153,483,888,91,45,529,911,0.94
153,572,856,127,46,636,880,0.94
153,1051,868,89,36,1096,886,0.94
153,775,766,115,39,833,786,0.93
154,1140,466,177,119,1229,526,0.96
154,571,845,130,52,637,871,0.95
154,769,756,116,45,827,779,0.93
154,1041,861,88,38,1086,880,0.93
154,477,879,95,47,525,902,0.92
155,1121,446,162,131,1202,512,0.95
155,761,750,118,55,820,777,0.95
155,470,874,97,54,519,901,0.94
155,567,840,134,60,634,871,0.94
155,1028,857,89,41,1073,878,0.93
156,755,740,120,64,815,772,0.96
156,463,866,100,59,513,896,0.95
156,1092,423,155,141,1170,494,0.95
156,1017,849,91,49,1062,874,0.93
156,567,831,133,65,634,864,0.93
157,747,738,120,66,808,771,0.95
157,564,828,133,68,631,862,0.94
157,454,864,102,60,505,895,0.94
157,1048,407,168,152,1132,484,0.94
157,1004,847,91,48,1049,871,0.92
158,740,736,120,57,800,764,0.95
158,1010,386,182,154,1101,464,0.95
158,991,842,94,44,1038,864,0.94
158,445,861,107,54,498,888,0.94
158,564,825,132,57,630,853,0.92
158,578,828,109,45,632,851,0.53
159,976,375,193,152,1072,451,0.96
159,562,823,133,55,629,850,0.95
159,734,736,119,51,794,762,0.94
159,440,860,106,52,493,886,0.94
159,978,839,96,42,1026,860,0.93
160,943,356,200,154,1043,433,0.96
160,566,816,130,54,631,843,0.95
160,729,732,119,49,788,757,0.94
160,434,856,106,49,487,880,0.94
160,967,834,96,41,1015,855,0.93
161,904,346,209,158,1008,425,0.96
161,565,818,127,51,629,844,0.95
161,425,856,107,48,479,881,0.94
161,723,734,115,46,781,757,0.94
161,955,834,95,39,1003,854,0.93
162,566,815,124,52,628,841,0.96
162,865,335,216,159,973,415,0.96
162,715,733,115,43,772,755,0.94
162,417,853,106,49,470,878,0.94
162,943,831,95,38,990,851,0.93
163,566,815,123,50,627,840,0.96
163,830,322,221,162,941,404,0.95
163,410,853,105,49,463,877,0.95
163,931,829,95,39,979,849,0.93
163,708,733,112,41,764,754,0.92
163,0,695,17,60,8,725,0.65
164,793,307,225,162,906,388,0.95
164,565,811,121,48,626,835,0.95
164,920,825,94,38,968,844,0.94
164,402,849,106,48,455,873,0.94
164,701,730,113,41,757,751,0.94
164,0,682,36,73,18,719,0.86
165,759,294,229,166,874,378,0.96
165,567,810,119,48,627,835,0.95
165,394,848,105,48,447,872,0.94
165,694,730,112,42,750,751,0.93
165,907,824,96,37,955,843,0.93
165,0,681,57,76,28,719,0.88
166,721,289,233,165,837,372,0.96
166,566,810,118,48,625,835,0.95
166,385,848,104,48,437,872,0.95
166,896,823,96,38,944,842,0.94
166,683,730,113,42,740,751,0.93
166,0,680,70,77,35,719,0.89
167,564,815,116,48,622,839,0.95
167,884,825,96,38,932,844,0.95
167,373,851,105,46,426,874,0.94
167,683,298,237,154,801,376,0.94
167,674,733,113,39,731,753,0.91
167,0,687,83,76,41,725,0.88
168,646,272,242,176,767,360,0.96
168,563,815,115,47,621,839,0.95
168,875,826,94,37,922,845,0.95
168,366,850,104,47,418,873,0.94
168,667,734,112,39,723,754,0.91
168,0,695,98,70,49,730,0.89
169,619,263,243,175,741,351,0.96
169,358,848,105,49,410,872,0.95
169,563,813,113,46,620,837,0.94
169,866,823,94,36,913,841,0.93
169,662,733,113,40,718,753,0.9
169,1,695,107,70,54,730,0.89
169,0,712,90,54,45,739,0.56
169,0,714,64,48,32,739,0.43
170,561,815,112,47,617,839,0.95
170,574,258,248,175,698,346,0.95
170,346,849,104,48,398,873,0.94
170,853,824,95,36,900,842,0.94
170,650,735,113,39,706,755,0.93
170,0,703,121,65,60,735,0.91
171,536,254,250,177,662,342,0.95
171,557,818,112,45,613,841,0.95
171,334,848,104,51,387,874,0.94
171,841,825,95,38,889,844,0.94
171,640,737,113,39,697,757,0.86
171,0,712,127,59,63,742,0.84
172,506,252,252,184,632,345,0.95
172,553,825,111,44,608,847,0.95
172,0,715,132,67,66,749,0.94
172,324,853,104,48,376,877,0.94
172,831,830,95,36,879,848,0.94
172,636,741,107,39,690,761,0.91
173,464,237,257,188,592,331,0.96
173,0,713,143,66,71,747,0.95
173,550,821,111,45,606,844,0.95
173,819,825,95,37,867,844,0.94
173,311,849,104,50,363,875,0.94
173,623,740,110,39,679,760,0.93
174,427,247,260,190,558,343,0.96
174,0,729,144,63,72,761,0.95
174,809,833,95,38,856,853,0.94
174,546,831,109,44,601,854,0.94
174,297,858,106,49,350,882,0.93
174,615,748,109,38,669,768,0.93
175,390,256,263,188,522,350,0.96
175,0,740,144,62,72,771,0.95
175,540,839,108,45,594,862,0.94
175,797,839,95,38,844,859,0.94
175,284,863,105,49,336,887,0.94
175,601,754,113,39,658,774,0.91
176,360,247,264,189,493,342,0.96
176,0,738,147,61,74,769,0.94
176,536,837,108,44,590,859,0.94
176,272,860,106,50,325,885,0.94
176,787,837,96,37,835,856,0.93
176,595,753,107,37,649,772,0.75
177,338,247,266,193,471,344,0.96
177,782,839,95,37,829,858,0.95
177,533,840,107,44,587,862,0.94
177,0,743,149,61,74,773,0.94
177,587,755,111,39,643,775,0.94
177,263,862,106,50,316,887,0.93
178,305,258,268,192,439,354,0.96
178,0,754,144,61,72,784,0.95
178,527,849,106,43,580,871,0.94
178,770,846,96,38,818,865,0.94
178,577,762,110,38,632,781,0.94
178,248,868,106,52,301,894,0.93
179,274,252,263,209,406,357,0.95
179,518,853,107,50,572,879,0.95
179,0,762,137,69,68,797,0.95
179,760,850,94,42,807,871,0.94
179,232,870,104,54,284,898,0.94
179,566,764,105,45,619,786,0.93
180,252,249,256,219,381,359,0.95
180,0,762,130,78,65,801,0.95
180,559,761,104,55,611,789,0.95
180,221,869,100,60,271,899,0.94
180,513,856,104,54,566,883,0.94
180,750,851,96,47,798,875,0.94
181,229,257,255,218,356,366,0.96
181,551,762,102,61,602,793,0.95
181,0,764,122,83,61,806,0.94
181,508,855,102,61,559,886,0.94
181,207,868,98,64,257,901,0.93
181,744,852,92,52,791,878,0.91
182,217,261,250,216,342,369,0.95
182,545,762,99,62,595,793,0.94
182,739,848,91,55,785,876,0.94
182,0,761,121,86,60,805,0.94
182,505,851,100,70,556,886,0.93
182,197,866,98,68,246,900,0.91
183,540,765,98,68,589,799,0.95
183,0,768,115,92,57,815,0.94
183,735,853,89,55,779,881,0.93
183,185,869,95,69,233,904,0.93
183,500,857,99,71,549,892,0.93
183,204,264,247,229,327,378,0.92
184,201,289,242,225,322,402,0.95
184,532,777,101,59,583,806,0.94
184,179,879,93,68,225,913,0.94
184,495,870,101,65,546,902,0.93
184,0,780,112,91,56,826,0.93
184,732,866,87,52,776,892,0.92
185,215,293,227,212,329,399,0.95
185,175,876,89,62,220,908,0.94
185,491,868,106,60,544,898,0.94
185,529,775,101,52,580,802,0.94
185,0,778,119,80,59,818,0.94
185,729,862,88,45,773,885,0.93
185,252,350,136,67,320,384,0.52
186,223,323,216,199,332,422,0.96
186,0,794,116,69,58,829,0.94
186,165,885,86,57,209,914,0.94
186,485,878,110,49,540,903,0.94
186,726,870,88,42,770,891,0.94
186,520,787,104,43,572,809,0.93
187,235,338,205,189,338,432,0.97
187,0,795,116,67,58,829,0.94
187,157,886,87,56,200,915,0.94
187,481,879,111,47,537,903,0.94
187,517,789,104,41,569,810,0.94
187,724,871,89,40,768,891,0.93
188,236,364,203,180,338,454,0.96
188,477,886,113,46,534,909,0.94
188,148,894,91,53,194,921,0.94
188,514,797,101,39,565,817,0.94
188,721,879,89,38,766,898,0.93
188,0,807,112,64,56,839,0.93
189,243,388,203,171,345,474,0.96
189,472,892,114,43,529,914,0.94
189,136,899,96,51,185,924,0.93
189,722,882,91,39,767,901,0.93
189,513,803,96,38,561,822,0.93
189,0,812,104,63,52,844,0.93
190,252,418,202,160,353,499,0.97
190,127,906,101,50,178,931,0.94
190,467,901,116,43,525,922,0.93
190,721,891,90,36,766,909,0.93
190,508,810,96,36,556,828,0.93
190,0,825,95,59,47,855,0.91
190,0,632,15,40,7,652,0.62
191,262,450,202,151,363,526,0.97
191,721,900,90,35,767,917,0.94
191,118,914,103,50,170,939,0.94
191,462,910,115,42,520,931,0.93
191,504,818,98,37,553,836,0.93
191,0,837,85,60,43,867,0.91
191,0,637,25,42,12,659,0.76
192,283,449,197,147,382,523,0.97
192,460,905,115,41,517,925,0.94
192,723,895,90,36,768,913,0.93
192,116,909,101,49,167,934,0.93
192,502,815,97,35,551,833,0.92
192,0,828,78,64,39,861,0.89
192,0,641,37,46,18,664,0.85
193,300,472,194,140,397,542,0.97
193,455,911,114,41,512,932,0.94
193,725,900,89,34,770,918,0.94
193,107,914,105,50,160,939,0.94
193,498,821,95,34,546,838,0.93
193,0,837,66,58,33,866,0.88
193,0,636,48,55,24,664,0.85
193,67,0,284,142,209,71,0.72
194,318,496,191,135,413,564,0.96
194,449,918,115,42,507,939,0.94
194,101,920,106,50,154,945,0.93
194,496,827,96,33,544,844,0.93
194,727,907,88,34,771,924,0.92
194,0,643,57,55,28,671,0.88
194,0,846,54,63,27,878,0.87
194,54,0,298,159,203,79,0.83
195,338,512,185,131,431,577,0.96
195,444,921,115,41,502,942,0.94
195,96,922,108,50,150,948,0.94
195,58,0,297,175,207,87,0.94
195,494,829,95,35,542,847,0.94
195,728,910,89,34,772,927,0.93
195,0,646,67,57,33,675,0.86
195,0,852,41,60,21,883,0.83
196,362,518,180,127,452,582,0.96
196,52,0,307,180,206,90,0.96
196,440,919,114,42,497,940,0.94
196,92,919,108,50,146,945,0.93
196,494,828,93,34,540,846,0.93
196,731,908,88,33,775,924,0.93
196,0,637,76,68,38,672,0.87
196,0,857,30,56,15,885,0.8
197,54,0,306,185,207,92,0.97
197,380,526,175,122,467,587,0.97
197,437,918,113,41,493,939,0.94
197,492,828,94,35,539,846,0.94
197,733,907,88,33,777,924,0.93
197,89,920,105,50,142,945,0.93
197,0,645,83,61,41,675,0.88
197,0,863,17,38,8,882,0.71
198,62,0,301,199,213,99,0.97
198,407,539,169,118,492,598,0.96
198,85,920,110,51,140,946,0.94
198,490,830,92,32,537,847,0.94
198,430,919,113,41,486,940,0.93
198,735,909,87,33,779,926,0.93
198,0,656,94,52,47,682,0.92
199,72,0,296,196,220,98,0.97
199,434,537,162,115,515,595,0.96
199,426,910,112,41,482,930,0.94
199,740,903,86,32,784,919,0.94
199,85,914,108,49,139,939,0.94
199,488,826,93,33,535,842,0.93
199,0,651,104,50,52,677,0.88
200,84,0,288,200,228,100,0.97
200,457,538,158,113,536,595,0.96
200,83,908,109,51,138,934,0.95
200,491,822,86,33,534,839,0.93
200,419,904,114,40,477,924,0.93
200,744,898,84,33,786,914,0.93
200,0,648,113,52,56,674,0.91
201,89,4,286,203,233,106,0.97
201,480,551,152,108,556,606,0.96
201,81,910,108,49,135,935,0.94
201,488,824,89,33,533,841,0.93
201,747,900,83,32,789,916,0.93
201,414,907,111,40,470,927,0.93
201,0,653,118,50,59,678,0.93
202,98,3,281,201,239,104,0.97
202,504,547,148,106,578,600,0.96
202,0,648,127,49,63,673,0.95
202,409,897,111,40,465,918,0.94
202,81,904,109,48,136,928,0.94
202,489,818,87,33,533,835,0.94
202,751,893,84,32,793,909,0.93
203,107,8,275,196,245,106,0.97
203,528,550,142,103,599,602,0.96
203,0,646,134,50,67,671,0.96
203,83,899,107,48,136,923,0.94
203,754,889,83,33,796,905,0.94
203,405,893,110,39,460,913,0.93
203,488,816,87,32,532,832,0.93
204,114,15,272,193,250,111,0.97
204,551,552,138,102,620,604,0.96
204,0,645,139,48,70,670,0.95
204,82,895,108,48,137,920,0.95
204,398,887,111,39,454,907,0.94
204,757,886,83,34,799,903,0.93
204,485,814,91,33,531,830,0.91
205,122,16,267,191,256,112,0.97
205,572,552,135,98,640,601,0.96
205,84,890,108,47,138,913,0.94
205,3,641,144,49,75,665,0.94
205,393,881,110,38,448,901,0.94
205,763,882,80,31,803,897,0.93
205,489,809,85,32,532,826,0.93
206,128,25,262,188,259,119,0.97
206,589,559,129,98,654,608,0.96
206,7,643,141,49,78,667,0.94
206,85,891,106,48,138,915,0.94
206,386,882,111,41,442,903,0.94
206,766,882,80,32,806,899,0.93
206,488,810,86,34,531,828,0.93
207,145,16,245,198,267,115,0.97
207,618,548,121,109,679,603,0.96
207,19,631,134,58,86,661,0.94
207,383,870,106,47,436,894,0.94
207,773,875,77,34,812,892,0.94
207,90,881,102,52,141,907,0.93
207,488,804,85,36,531,822,0.93
208,636,559,118,111,695,615,0.96
208,156,31,225,199,268,131,0.95
208,93,881,98,57,142,910,0.94
208,379,874,101,49,430,899,0.94
208,26,634,127,63,90,666,0.94
208,776,878,76,38,814,897,0.94
208,491,804,83,43,532,826,0.93
209,655,557,115,115,712,614,0.96
209,98,875,95,59,146,905,0.94
209,376,866,97,54,424,893,0.94
209,33,629,123,70,94,664,0.93
209,493,798,79,47,533,822,0.93
209,783,873,72,40,819,893,0.93
209,169,33,210,197,274,132,0.92
210,676,561,112,111,732,616,0.95
210,370,863,98,52,420,889,0.95
